AITFC,7AC53F,25.275375,51.596638,0,0,0,338.4,37.238998,PUL1054,,,,,1609783078
AITFC,80CDFB,25.252681,51.367246,9644,0,1,99.7,236.386746,PXJ1010,,,,,1609783078
AITFC,F4BBF4,25.281088,51.614384,0,0,0,311.5,15,PTS1090,,,,,1609783092
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783094
AITFC,7AC53F,25.276592,51.596104,0,0,0,338.4,30.196448,PUL1054,,,,,1609783108
AITFC,80CDFB,25.247126,51.40297,9580,0,1,99.7,236.027589,PXJ1010,,,,,1609783108
AITFC,fuel:10,25.278963,51.602387,,0,,157.9,10.799136,,ZZZF,fuel:10,,,1609783117
AITFC,F4BBF4,25.279056,51.614598,0,0,0,174.6,15,PTS1090,,,,,1609783122
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783124
AITFC,fuel:10,25.278292,51.602688,,0,,157.9,16.198704,,ZZZF,fuel:10,,,1609783127
AITFC,fuel:10,25.277597,51.602999,,0,,157.9,16.198704,,ZZZF,fuel:10,,,1609783137
AITFC,7AC53F,25.279238,51.595178,0,0,0,342.5,15,PUL1054,,,,,1609783138
AITFC,80CDFB,25.241572,51.438636,9516,0,1,99.8,235.668979,PXJ1010,,,,,1609783138
AITFC,sewage:11,25.279336,51.605924,,0,,-164.5,5.399568,,ZZZG,sewage:11,,,1609783142
AITFC,fuel:10,25.276895,51.603087,,0,,173.5,16.198704,,ZZZF,fuel:10,,,1609783147
AITFC,F4BBF4,25.277084,51.615269,0,0,0,162.9,15,PTS1090,,,,,1609783152
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783154
AITFC,fuel:10,25.276499,51.602457,,0,,235.2,16.198704,,ZZZF,fuel:10,,,1609783157
AITFC,fuel:10,25.276224,51.601685,,0,,248.5,16.198704,,ZZZF,fuel:10,,,1609783167
AITFC,7AC53F,25.277434,51.596121,0,0,0,154.7,15,PUL1054,,,,,1609783168
AITFC,80CDFB,25.236017,51.474244,9452,0,1,99.8,235.310913,PXJ1010,,,,,1609783168
AITFC,sewage:11,25.277508,51.605364,,0,,195.5,16.198704,,ZZZG,sewage:11,,,1609783172
AITFC,fuel:10,25.27595,51.600914,,0,,248.5,16.198704,,ZZZF,fuel:10,,,1609783177
AITFC,F4BBF4,25.275359,51.615467,0,0,0,174.1,15,PTS1090,,,,,1609783182
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783184
AITFC,fuel:10,25.275373,51.600405,,0,,218.6,16.198704,,ZZZF,fuel:10,,,1609783187
AITFC,fuel:10,25.27468,51.600695,,0,,159.3,16.198704,,ZZZF,fuel:10,,,1609783197
AITFC,7AC53F,25.276088,51.597865,0,0,0,130.5,15,PUL1054,,,,,1609783198
AITFC,80CDFB,25.23004,51.50967,9111,0,1,100.6,233.698593,PXJ1010,,,,,1609783198
AITFC,sewage:11,25.275779,51.604521,,0,,203.8,16.198704,,ZZZG,sewage:11,,,1609783202
